order_id,order_date,customer_id,product_id,quantity,price
1447,2024-04-24,290,38,3,103.29
1448,2024-05-11,580,33,5,63.21
1449,2024-02-27,833,49,5,434.4
1450,2024-06-02,834,14,4,16.56
1451,2024-03-16,353,49,3,411.72
1452,2024-04-15,789,2,1,415.75
1453,2024-04-02,53,28,3,386.66
1454,2024-03-28,379,24,5,148.93
1455,2024-01-27,378,39,4,373.92
1456,2024-06-13,168,35,3,299.77
1457,2024-02-12,720,10,1,409.86
1458,2024-03-31,183,40,3,246.04
1459,2024-03-12,177,12,4,363.8
1460,2024-02-03,433,46,5,352.44
1461,2024-03-13,221,24,4,290.9
1462,2024-06-09,486,50,3,406.3
1463,2024-06-23,61,9,2,134.36
1464,2024-05-03,667,30,1,467.06
1465,2024-06-09,589,24,2,151.79
1466,2024-02-14,536,42,5,13.77
1467,2024-06-03,116,45,2,312.8
1468,2024-01-18,546,42,2,483.61
1469,2024-05-13,434,44,5,245.79
1470,2024-02-11,904,44,3,383.04
1471,2024-04-10,937,22,2,241.16
1472,2024-02-05,485,8,5,14.68
1473,2024-04-09,285,40,5,259.99
1474,2024-04-14,390,33,2,266.46
1475,2024-01-26,66,42,4,357.2
1476,2024-05-16,774,10,2,109.43
1477,2024-01-09,76,39,1,479.69
1478,2024-04-06,911,16,5,96.33
1479,2024-01-22,282,18,4,76.04
1480,2024-01-02,754,36,2,450.43
1481,2024-05-28,865,2,5,424.18
1482,2024-06-07,97,29,3,17.19
1483,2024-02-07,906,18,4,409.45
1484,2024-02-05,996,13,1,158.31
1485,2024-05-21,519,13,1,77.96
1486,2024-01-09,623,21,1,395.77
1487,2024-02-04,512,41,5,355.85
1488,2024-03-30,428,36,4,432.3
1489,2024-06-13,966,23,3,155.11
1490,2024-01-23,714,18,3,284.58
1491,2024-01-13,351,49,4,456.03
1492,2024-06-19,368,25,2,73.88
1493,2024-02-16,966,33,3,172.82
1494,2024-05-08,313,23,4,487.49
1495,2024-01-19,823,47,4,403.09
1496,2024-05-19,634,31,4,260.88
1497,2024-02-04,379,2,5,78.72
1498,2024-04-10,205,9,2,393.78
1499,2024-01-08,517,21,2,236.17
1500,2024-01-03,215,23,2,310.42
1501,2024-05-20,41,35,2,101.97
1502,2024-06-12,732,34,5,283.4
1503,2024-03-05,24,32,5,62.61
1504,2024-01-14,84,45,2,390.98
1505,2024-04-06,677,19,4,209.4
1506,2024-01-29,607,22,1,156.61
1507,2024-06-26,446,1,2,113.41
1508,2024-01-13,553,3,1,292.58
1509,2024-02-16,333,42,2,250.75
1510,2024-04-12,733,32,2,13.8
1511,2024-01-24,693,6,2,321.41
1512,2024-01-18,912,33,1,123.0
1513,2024-03-23,560,8,1,21.29
1514,2024-04-21,775,30,1,191.0
1515,2024-04-05,678,33,3,377.47
1516,2024-06-17,829,42,2,61.2
1517,2024-06-23,651,44,2,81.84
1518,2024-02-28,191,5,3,121.84
1519,2024-04-01,573,41,2,49.05
1520,2024-04-16,677,5,2,194.6
1521,2024-02-04,747,37,2,459.1
1522,2024-02-27,495,10,2,380.64
1523,2024-06-12,661,21,5,108.69
1524,2024-06-20,679,12,2,173.31
1525,2024-02-27,287,40,3,435.16
1526,2024-06-01,146,25,1,302.68
1527,2024-04-06,949,38,1,178.36
1528,2024-01-12,629,40,4,257.98
1529,2024-03-31,467,16,1,285.24
1530,2024-01-19,671,1,4,55.25
1531,2024-06-14,389,23,5,132.05
1532,2024-01-16,179,15,1,168.48
1533,2024-02-03,421,36,3,135.66
1534,2024-02-07,378,3,4,483.85
1535,2024-02-22,114,24,1,497.48
1536,2024-04-30,701,2,5,412.38
1537,2024-06-11,944,10,5,363.11
1538,2024-01-26,120,38,5,211.89
1539,2024-04-24,28,48,1,184.74
1540,2024-06-23,491,37,5,160.04
1541,2024-05-14,250,30,5,26.96
1542,2024-02-11,349,4,4,245.49
1543,2024-03-02,242,38,1,164.09
1544,2024-02-19,847,45,4,303.54
1545,2024-01-04,140,1,3,319.1
1546,2024-04-17,927,5,3,355.32
1547,2024-01-30,755,9,5,468.49
1548,2024-02-06,497,48,2,397.46
1549,2024-03-08,230,45,2,495.29
1550,2024-05-13,905,11,4,80.8
1551,2024-01-27,965,32,1,259.36
1552,2024-04-08,391,40,2,458.83
1553,2024-04-09,811,36,3,422.27
1554,2024-03-28,936,9,4,376.57
1555,2024-04-12,579,5,3,260.66
1556,2024-02-19,651,34,4,452.54
1557,2024-03-03,104,46,4,203.95
1558,2024-03-26,99,32,3,478.35
1559,2024-03-26,595,11,3,354.88
1560,2024-01-22,612,3,1,255.59
1561,2024-06-07,444,21,3,391.36
1562,2024-03-19,902,50,5,329.83
1563,2024-06-13,993,43,3,343.31
1564,2024-01-30,429,37,4,271.66
1565,2024-06-09,246,50,4,300.76
1566,2024-04-01,456,32,1,256.8
1567,2024-05-22,981,43,5,301.99
1568,2024-06-18,515,14,1,59.36
1569,2024-02-03,993,30,5,317.01
1570,2024-02-18,594,34,2,391.35
1571,2024-01-26,990,31,3,162.23
1572,2024-01-31,442,35,1,94.02
1573,2024-05-02,696,46,5,52.77
1574,2024-05-11,137,8,4,347.15
1575,2024-06-27,200,46,3,267.52
1576,2024-04-07,935,24,4,412.62
1577,2024-01-03,508,21,2,329.11
1578,2024-01-08,230,45,4,475.08
1579,2024-01-24,726,28,4,323.62
1580,2024-02-01,40,15,3,393.06
1581,2024-04-07,97,32,3,363.12
1582,2024-04-02,324,18,2,273.7
1583,2024-02-15,105,36,1,137.75
1584,2024-05-10,850,50,4,343.88
1585,2024-02-13,129,8,2,315.83
1586,2024-01-14,420,18,2,257.5
1587,2024-04-13,790,13,4,386.96
1588,2024-06-23,186,28,2,243.92
1589,2024-05-10,967,26,3,162.65
1590,2024-02-05,595,9,1,413.56
1591,2024-01-13,348,37,1,415.51
1592,2024-04-26,105,17,2,214.4
1593,2024-02-17,706,6,5,272.56
1594,2024-02-06,621,3,5,408.47
1595,2024-03-15,797,28,2,382.76
1596,2024-04-12,737,38,2,50.3
1597,2024-01-07,879,12,3,203.76
1598,2024-01-26,878,46,3,234.55
1599,2024-03-25,968,8,2,331.67
1600,2024-02-15,758,48,4,99.5
1601,2024-05-24,709,4,1,99.81
1602,2024-04-17,605,31,1,142.17
1603,2024-02-23,343,35,1,126.87
1604,2024-06-19,463,34,4,312.76
1605,2024-03-22,832,16,5,84.18
1606,2024-04-07,818,23,4,146.92
1607,2024-06-05,890,49,3,202.54
1608,2024-03-19,736,10,2,235.55
1609,2024-01-09,716,29,2,70.5
1610,2024-02-29,281,30,2,121.41
1611,2024-03-20,799,44,4,343.51
1612,2024-03-28,815,34,4,425.49
1613,2024-02-20,405,33,1,95.23
1614,2024-06-10,447,5,5,81.28
1615,2024-06-26,818,47,3,51.57
1616,2024-02-24,662,44,1,95.94
1617,2024-03-09,585,14,5,249.56
1618,2024-04-03,573,35,2,497.64
1619,2024-02-17,328,25,5,471.83
1620,2024-06-18,607,19,5,376.49
1621,2024-03-07,332,29,2,489.38
1622,2024-04-07,155,30,3,168.37
1623,2024-05-31,664,13,3,73.52
1624,2024-05-16,163,8,1,121.66
1625,2024-01-18,421,24,5,161.3
1626,2024-02-17,606,22,4,412.67
1627,2024-05-07,559,4,1,251.78
1628,2024-02-13,247,7,4,26.38
1629,2024-06-12,1000,48,4,453.25
1630,2024-03-18,171,1,3,76.87
1631,2024-05-04,104,16,3,406.09
1632,2024-02-09,800,12,1,155.96
1633,2024-02-23,382,22,4,292.73
1634,2024-01-10,491,5,3,104.28
1635,2024-03-23,556,13,5,453.79
1636,2024-01-05,678,15,5,50.46
1637,2024-01-11,750,8,1,120.06
1638,2024-06-01,940,49,2,169.64
1639,2024-06-02,108,25,3,178.81
1640,2024-05-31,361,45,2,262.14
1641,2024-03-22,502,1,3,270.47
1642,2024-01-08,206,14,3,26.93
1643,2024-03-14,295,35,2,195.45
1644,2024-06-07,87,30,3,130.49
1645,2024-01-21,628,3,4,39.86
1646,2024-04-09,277,6,1,410.61
1647,2024-05-02,790,45,1,246.12
1648,2024-04-01,574,46,1,190.79
1649,2024-02-01,698,27,2,291.32
1650,2024-03-19,6,14,3,233.91
1651,2024-06-27,732,9,5,172.12
1652,2024-02-11,724,11,5,442.35
1653,2024-04-02,228,28,2,159.66
1654,2024-01-13,577,16,1,240.9
1655,2024-01-31,91,18,2,349.7
1656,2024-03-21,556,29,4,456.97
1657,2024-05-19,506,23,4,443.7
1658,2024-04-29,152,43,1,494.36
1659,2024-01-09,365,8,3,92.66
1660,2024-03-13,417,48,2,327.05
1661,2024-03-23,940,28,5,29.25
1662,2024-03-01,286,1,2,83.96
1663,2024-01-30,827,27,5,449.42
1664,2024-06-13,519,13,1,122.34
1665,2024-03-24,726,8,5,355.88
1666,2024-01-21,680,26,3,143.77
1667,2024-05-24,953,13,4,241.44
1668,2024-03-19,771,28,4,333.08
1669,2024-04-30,350,31,5,152.3
1670,2024-03-03,421,36,5,260.5
1671,2024-01-10,715,41,4,49.47
1672,2024-02-01,29,45,4,294.01
1673,2024-04-25,927,15,3,405.21
1674,2024-02-22,252,20,3,192.11
1675,2024-03-20,190,9,4,430.1
1676,2024-03-05,808,9,4,208.44
1677,2024-02-27,827,42,3,49.16
1678,2024-04-20,846,41,2,122.18
1679,2024-06-05,354,46,4,149.72
1680,2024-02-28,174,26,1,50.04
1681,2024-06-02,592,34,1,99.55
1682,2024-01-14,206,23,2,296.21
1683,2024-02-17,390,43,1,226.18
1684,2024-01-17,587,19,5,17.12
1685,2024-05-25,982,15,2,333.05
1686,2024-02-10,730,23,3,296.32
1687,2024-06-07,882,1,4,51.21
1688,2024-04-02,136,30,5,40.94
1689,2024-01-10,345,35,1,284.69
1690,2024-02-01,232,35,5,339.0
1691,2024-02-10,685,24,4,246.03
1692,2024-04-28,812,40,4,175.2
1693,2024-03-21,100,46,3,450.82
1694,2024-04-06,658,44,3,197.23
1695,2024-01-26,766,11,5,378.69
1696,2024-05-13,364,15,4,349.44
1697,2024-05-17,525,35,1,318.75
1698,2024-01-27,838,25,3,66.53
1699,2024-02-14,338,42,1,455.84
1700,2024-04-03,109,30,2,417.24
1701,2024-03-22,555,18,3,174.29
1702,2024-01-06,933,2,1,150.35
1703,2024-02-27,403,19,1,144.64
1704,2024-04-05,316,22,3,389.95
1705,2024-02-11,214,31,3,483.07
1706,2024-03-19,657,45,3,425.98
1707,2024-02-20,298,50,2,344.74
1708,2024-06-27,1,38,2,189.49
1709,2024-02-17,3,14,4,132.02
1710,2024-04-15,771,22,2,475.74
1711,2024-01-04,412,42,5,102.93
1712,2024-04-10,956,50,4,47.18
1713,2024-01-02,349,24,2,396.45
1714,2024-05-04,573,1,1,298.82
1715,2024-06-03,301,8,2,181.16
1716,2024-05-21,783,29,2,352.19
1717,2024-04-12,528,15,5,231.41
1718,2024-04-14,226,48,5,82.27
1719,2024-03-26,518,4,3,376.63
1720,2024-06-29,779,32,5,320.52
1721,2024-02-23,416,11,1,310.63
1722,2024-01-11,810,31,4,241.29
1723,2024-06-20,97,20,3,147.56
1724,2024-02-24,772,24,1,77.23
1725,2024-02-16,157,42,3,202.56
1726,2024-06-23,404,20,2,432.75
1727,2024-06-05,601,14,5,456.85
1728,2024-02-12,141,20,3,422.07
1729,2024-05-18,844,33,3,60.42
1730,2024-05-05,93,15,1,42.6
1731,2024-03-20,77,7,3,66.5
1732,2024-06-20,960,23,5,227.54
1733,2024-02-05,425,27,3,256.85
1734,2024-04-30,693,34,5,397.2
1735,2024-04-23,509,39,1,309.11
1736,2024-06-04,901,7,3,346.34
1737,2024-06-28,376,36,1,473.0
1738,2024-02-21,40,17,4,323.03
1739,2024-04-23,603,20,1,306.02
1740,2024-02-21,956,29,4,289.33
1741,2024-03-16,973,14,1,211.74
1742,2024-04-22,105,10,5,214.63
1743,2024-06-26,672,43,1,150.13
1744,2024-04-26,737,34,5,203.65
1745,2024-06-19,653,30,5,448.1
1746,2024-06-20,814,40,2,369.96
1747,2024-01-21,388,8,4,214.12
1748,2024-04-05,218,5,1,236.58
1749,2024-01-07,325,43,3,349.15
1750,2024-03-09,72,13,1,437.78
1751,2024-06-22,45,47,2,369.16
1752,2024-05-11,571,27,1,494.51
1753,2024-02-07,4,25,2,27.49
1754,2024-02-09,168,40,5,147.09
1755,2024-01-05,166,15,5,368.72
1756,2024-04-23,325,38,5,259.39
1757,2024-04-03,2,32,5,399.36
1758,2024-05-09,33,15,1,195.47
1759,2024-06-21,650,24,5,381.67
1760,2024-04-06,691,19,3,434.4
1761,2024-06-18,34,12,4,346.4
1762,2024-05-25,212,43,2,42.92
1763,2024-03-25,312,9,1,434.98
1764,2024-03-20,712,36,5,409.5
1765,2024-05-30,157,11,2,413.91
1766,2024-03-09,958,30,2,367.44
1767,2024-02-24,743,43,4,279.35
1768,2024-03-22,731,46,5,119.4
1769,2024-06-02,877,37,1,200.19
1770,2024-03-04,813,20,3,406.12
1771,2024-06-25,170,10,3,397.79
1772,2024-04-11,798,39,5,137.14
1773,2024-02-24,280,42,3,12.16
1774,2024-03-02,504,9,2,29.11
1775,2024-03-27,319,31,3,334.86
1776,2024-06-08,711,43,4,136.07
1777,2024-06-12,288,32,2,109.93
1778,2024-01-14,812,17,1,422.4
1779,2024-06-08,858,6,2,26.17
1780,2024-02-24,782,6,1,401.32
1781,2024-02-22,401,33,2,189.88
1782,2024-05-29,316,37,2,140.39
1783,2024-02-12,522,7,3,388.59
1784,2024-03-27,645,8,1,121.77
1785,2024-03-28,366,9,2,196.36
1786,2024-04-14,3,18,2,425.14
1787,2024-06-02,416,29,1,449.94
1788,2024-03-22,581,44,3,237.88
1789,2024-01-02,121,9,4,306.85
1790,2024-01-27,846,5,2,122.11
1791,2024-03-06,683,1,4,337.82
1792,2024-04-09,160,7,3,327.2
1793,2024-02-11,681,43,3,351.55
1794,2024-05-25,228,43,1,158.25
1795,2024-05-06,771,8,1,107.06
1796,2024-05-27,47,43,4,58.96
1797,2024-04-02,683,2,4,256.9
1798,2024-05-21,2,23,3,272.28
1799,2024-04-08,676,37,5,119.58
1800,2024-05-15,341,38,1,322.72
1801,2024-06-20,320,45,1,467.48
1802,2024-01-26,887,23,1,328.99
1803,2024-05-04,670,28,3,497.35
1804,2024-04-13,651,13,4,45.06
1805,2024-02-06,287,40,3,343.24
1806,2024-01-16,686,5,4,491.87
1807,2024-03-18,365,7,1,148.38
1808,2024-03-09,139,23,2,258.03
1809,2024-02-15,396,32,3,30.11
1810,2024-05-26,340,4,4,32.16
1811,2024-01-30,198,41,5,78.76
1812,2024-05-11,288,21,3,279.21
1813,2024-01-22,161,41,4,145.19
1814,2024-01-16,864,6,3,286.63
1815,2024-06-10,460,27,3,381.65
1816,2024-02-13,462,8,2,13.66
1817,2024-05-19,148,37,3,132.32
1818,2024-01-02,383,18,2,330.23
1819,2024-04-09,505,1,5,155.94
1820,2024-06-05,687,50,4,161.97
1821,2024-05-21,338,13,5,378.9
1822,2024-06-01,332,20,3,128.25
1823,2024-01-02,839,17,2,129.53
1824,2024-03-17,857,9,4,409.52
1825,2024-05-01,136,12,5,454.6
1826,2024-06-16,315,49,3,23.41
1827,2024-02-09,279,41,3,399.32
1828,2024-03-06,482,4,2,127.05
1829,2024-04-29,399,18,3,63.65
1830,2024-03-14,24,4,3,449.14
1831,2024-03-28,492,29,2,328.29
1832,2024-06-26,958,44,2,122.81
1833,2024-05-23,330,39,3,37.62
1834,2024-06-01,943,35,5,229.0
1835,2024-06-14,733,16,1,478.18
1836,2024-01-01,530,44,3,373.09
1837,2024-02-02,434,48,4,244.29
1838,2024-02-27,846,18,1,121.02
1839,2024-01-30,674,46,4,399.79
1840,2024-05-28,54,23,3,206.17
1841,2024-04-21,116,4,3,429.9
1842,2024-02-09,33,50,4,171.31
1843,2024-03-13,346,11,3,445.08
1844,2024-04-11,710,42,1,311.16
1845,2024-05-11,233,29,1,458.44
1846,2024-06-25,22,43,1,192.26
1847,2024-05-04,281,50,1,35.09
1848,2024-04-27,400,37,2,265.47
1849,2024-04-05,570,39,2,499.1
1850,2024-05-19,805,43,1,438.94
1851,2024-05-14,784,40,4,22.0
1852,2024-06-20,664,43,1,161.28
1853,2024-04-07,915,2,1,389.26
1854,2024-03-08,815,16,2,405.12
1855,2024-04-13,105,44,4,270.66
1856,2024-05-16,654,14,5,101.22
1857,2024-03-19,111,47,4,164.52
1858,2024-03-20,437,39,3,94.85
1859,2024-02-16,168,20,4,490.64
1860,2024-05-11,158,25,1,91.53
1861,2024-03-28,587,19,4,453.79
1862,2024-04-11,618,49,4,100.51
1863,2024-04-04,933,40,4,334.71
1864,2024-05-31,861,18,3,358.1
1865,2024-01-21,636,22,2,52.35
1866,2024-06-20,327,16,5,214.6
1867,2024-05-21,402,23,2,395.71
1868,2024-02-26,893,15,1,351.7
1869,2024-06-02,347,48,2,247.27
1870,2024-02-07,702,2,1,104.75
1871,2024-06-22,244,36,2,327.84
1872,2024-03-04,204,6,4,122.14
1873,2024-02-07,274,31,2,371.71
1874,2024-06-17,957,26,5,158.09
1875,2024-03-10,126,40,1,358.07
1876,2024-06-11,221,42,5,399.36
1877,2024-05-06,737,13,1,420.96
1878,2024-03-01,226,24,5,91.58
1879,2024-02-12,739,1,5,388.68
1880,2024-02-13,71,27,2,204.33
1881,2024-05-05,570,12,5,478.78
1882,2024-05-07,137,42,2,224.31
1883,2024-01-29,458,2,1,427.84
1884,2024-01-07,156,22,3,470.69
1885,2024-06-19,304,49,2,241.81
1886,2024-02-19,359,35,5,257.72
1887,2024-04-05,94,38,5,198.16
1888,2024-02-04,667,19,5,154.24
1889,2024-02-23,593,38,5,411.34
1890,2024-01-23,338,49,1,409.89
1891,2024-01-11,300,38,5,337.13
1892,2024-05-24,202,31,3,69.51
1893,2024-05-19,46,7,5,417.98
1894,2024-06-23,34,4,2,483.69
1895,2024-05-12,519,49,1,121.63
1896,2024-05-14,261,37,3,393.61
1897,2024-06-06,378,41,5,487.11
1898,2024-05-09,260,12,4,480.11
1899,2024-05-20,718,5,4,151.86
1900,2024-05-10,445,49,3,264.63
1901,2024-04-13,417,19,3,491.07
1902,2024-04-25,840,17,1,412.22
1903,2024-04-26,998,32,2,372.37
1904,2024-04-29,429,15,3,240.34
1905,2024-05-24,465,28,4,297.15
1906,2024-03-10,990,19,2,447.86
1907,2024-02-04,90,3,1,447.81
1908,2024-01-18,147,1,3,84.64
1909,2024-04-07,586,4,1,485.28
1910,2024-02-21,450,49,3,238.9
1911,2024-05-09,284,10,1,30.33
1912,2024-01-02,15,43,3,396.95
1913,2024-04-25,420,9,3,271.54
1914,2024-06-14,619,49,2,390.28
1915,2024-03-16,288,22,1,166.85
1916,2024-03-14,611,37,1,31.01
1917,2024-05-20,447,15,2,220.46
1918,2024-01-12,944,12,5,499.47
1919,2024-01-27,125,14,2,331.05
1920,2024-02-22,34,12,3,167.72
1921,2024-05-23,816,38,5,75.36
1922,2024-03-15,359,10,1,179.71
1923,2024-03-14,160,9,3,233.8
1924,2024-02-15,455,6,2,435.36
1925,2024-01-10,756,29,2,463.78
1926,2024-03-12,466,12,1,243.98
1927,2024-03-03,516,48,3,306.17
1928,2024-06-17,14,5,5,162.72
1929,2024-06-29,534,4,2,447.76
1930,2024-06-08,427,3,4,170.6
1931,2024-05-03,431,24,1,495.61
1932,2024-04-10,71,29,1,149.27
1933,2024-05-24,333,36,3,40.48
1934,2024-05-26,88,20,4,39.88
1935,2024-02-10,196,17,3,308.3
1936,2024-03-14,369,35,5,247.97
1937,2024-03-03,529,41,1,421.19
1938,2024-03-06,317,27,5,284.66
1939,2024-02-10,113,46,2,372.54
1940,2024-04-27,69,29,2,96.48
1941,2024-06-19,454,2,3,29.85
1942,2024-06-17,332,1,2,470.18
1943,2024-03-23,336,9,1,256.84
1944,2024-02-12,928,39,1,316.72
1945,2024-06-07,198,8,3,297.61
1946,2024-04-04,279,35,3,17.68
1947,2024-02-20,32,31,5,172.13
1948,2024-05-13,883,35,2,409.97
1949,2024-05-16,339,36,2,380.69
1950,2024-06-09,607,35,5,47.23
1951,2024-02-17,549,23,1,94.91
1952,2024-01-07,778,49,2,357.69
1953,2024-05-06,577,32,5,210.07
1954,2024-05-19,244,49,2,340.43
1955,2024-01-08,438,17,1,238.78
1956,2024-04-24,950,43,2,278.05
1957,2024-05-02,487,44,3,409.56
1958,2024-05-12,502,43,4,212.85
1959,2024-04-23,579,31,5,99.5
1960,2024-02-06,982,23,2,116.09
1961,2024-03-16,628,43,3,84.59
1962,2024-06-09,814,6,2,111.36
1963,2024-03-07,320,1,5,404.01
1964,2024-04-22,418,6,5,174.71
1965,2024-06-12,325,5,4,246.71
1966,2024-06-04,507,7,3,152.66
1967,2024-01-17,975,1,2,147.78
1968,2024-03-31,801,39,1,129.14
1969,2024-05-20,868,7,4,352.38
1970,2024-04-05,416,49,4,153.64
1971,2024-04-01,170,24,5,456.46
1972,2024-02-18,215,26,3,305.11
1973,2024-04-25,858,39,2,432.19
1974,2024-01-18,500,8,1,278.33
1975,2024-01-08,196,49,2,198.02
1976,2024-03-26,271,7,5,413.81
1977,2024-01-02,53,16,1,214.1
1978,2024-05-08,780,17,2,244.0
1979,2024-03-27,966,37,5,105.56
1980,2024-04-06,4,45,3,438.21
1981,2024-02-01,977,29,3,229.87
1982,2024-02-28,609,16,1,115.54
1983,2024-05-13,831,42,1,362.91
1984,2024-01-06,540,4,4,357.43
1985,2024-02-17,126,36,5,16.08
1986,2024-05-09,393,32,5,18.85
1987,2024-06-26,125,12,3,17.21
1988,2024-05-19,449,30,5,393.62
1989,2024-04-22,931,3,3,423.83
1990,2024-01-31,277,34,4,460.18
1991,2024-02-22,470,10,5,453.02
1992,2024-05-07,920,15,3,318.69
1993,2024-05-27,806,18,4,380.61
1994,2024-05-05,389,40,4,355.04
1995,2024-02-17,706,46,1,453.42
1996,2024-01-05,788,34,3,453.06
1997,2024-03-05,946,26,3,383.16
1998,2024-05-11,642,48,4,68.82
1999,2024-05-16,642,25,1,454.84
2000,2024-03-12,222,33,3,396.0
2001,2024-04-18,782,50,2,50.7
2002,2024-04-29,853,50,3,496.1
2003,2024-02-13,653,23,3,165.08
2004,2024-03-06,73,5,2,324.27
2005,2024-04-16,477,12,4,206.89
2006,2024-03-05,879,7,5,95.53
2007,2024-02-02,835,17,1,53.32
2008,2024-02-16,151,50,4,463.25
2009,2024-01-01,294,24,3,21.44
2010,2024-05-30,702,45,1,41.74
2011,2024-04-27,545,41,5,140.22
2012,2024-05-13,993,15,3,36.69
2013,2024-04-10,622,47,1,161.62
2014,2024-01-15,949,43,1,342.83
2015,2024-06-21,127,5,2,323.59
2016,2024-04-05,900,6,2,251.48
2017,2024-06-26,165,2,5,431.77
2018,2024-05-13,73,10,3,451.3
2019,2024-01-31,644,10,4,412.52
2020,2024-04-14,351,37,3,139.4
2021,2024-05-18,681,35,1,291.32
2022,2024-05-26,511,4,3,487.89
2023,2024-05-20,109,18,5,361.24
2024,2024-05-16,861,22,3,363.26
2025,2024-01-29,706,37,4,431.16
2026,2024-04-29,430,33,5,265.9
2027,2024-02-10,819,41,2,319.06
2028,2024-03-03,724,1,2,189.34
2029,2024-01-31,816,13,5,133.65
2030,2024-05-06,121,43,3,348.04
2031,2024-05-04,416,15,3,296.28
2032,2024-04-28,241,40,4,234.62
2033,2024-03-29,415,17,2,203.08
2034,2024-02-13,456,16,5,228.2
2035,2024-01-14,558,36,5,201.03
2036,2024-05-29,364,36,2,47.05
2037,2024-05-17,738,49,2,359.68
2038,2024-04-21,781,14,2,334.38
2039,2024-03-17,801,45,4,309.57
2040,2024-03-02,253,22,4,141.73
2041,2024-05-29,5,43,5,66.98
2042,2024-01-02,451,2,3,263.04
2043,2024-01-28,554,40,5,19.43
2044,2024-06-23,302,20,1,133.01
2045,2024-05-23,467,12,5,102.49
2046,2024-03-31,974,27,3,373.95
2047,2024-04-19,335,23,3,184.4
2048,2024-03-17,165,10,4,430.14
2049,2024-02-22,334,29,5,241.62
2050,2024-04-22,992,42,1,187.62
2051,2024-06-10,915,41,2,291.46
2052,2024-05-07,20,43,3,449.45
2053,2024-01-23,385,42,5,99.05
2054,2024-05-12,22,44,5,433.78
2055,2024-02-11,775,39,5,137.81
2056,2024-05-17,395,20,4,230.31
2057,2024-03-09,388,27,3,286.88
2058,2024-01-29,629,11,5,342.08
2059,2024-06-28,68,19,5,40.82
2060,2024-04-22,920,16,3,343.22
2061,2024-05-24,175,14,3,250.48
2062,2024-01-10,587,18,5,159.03
2063,2024-03-23,834,37,2,22.39
2064,2024-02-09,928,26,2,428.15
2065,2024-04-29,587,5,4,426.73
2066,2024-05-14,929,20,5,298.08
2067,2024-05-27,88,9,3,211.71
2068,2024-05-14,936,50,5,364.43
2069,2024-01-21,405,36,2,307.31
2070,2024-04-18,763,6,5,372.97
2071,2024-01-12,127,32,1,311.23
2072,2024-01-13,582,20,5,302.9
2073,2024-05-02,315,14,4,436.14
2074,2024-02-06,165,24,4,367.51
2075,2024-06-15,742,5,1,249.64
2076,2024-01-13,677,44,2,344.17
2077,2024-02-25,317,39,4,11.88
2078,2024-06-07,59,6,5,229.23
2079,2024-05-17,158,25,1,84.36
2080,2024-06-04,985,41,5,320.09
2081,2024-03-08,156,34,5,61.76
2082,2024-06-18,400,39,4,73.75
2083,2024-03-10,696,4,1,298.74
2084,2024-04-25,166,47,5,363.71
2085,2024-03-21,791,2,5,342.77
2086,2024-01-11,347,26,1,240.73
2087,2024-05-27,54,9,5,486.39
2088,2024-06-03,364,2,2,166.15
2089,2024-02-07,17,3,5,242.89
2090,2024-05-05,371,38,2,29.82
2091,2024-05-27,832,47,2,448.7
2092,2024-03-25,728,19,4,407.05
2093,2024-02-04,851,23,3,293.86
2094,2024-06-28,160,3,1,26.06
2095,2024-01-16,869,47,2,452.67
2096,2024-06-27,88,3,1,76.65
2097,2024-04-07,135,36,4,37.85
2098,2024-01-05,401,1,4,265.54
2099,2024-05-06,727,49,2,30.79
2100,2024-05-12,463,7,4,148.35
2101,2024-06-29,25,28,2,189.89
2102,2024-06-13,525,34,4,72.07
2103,2024-02-13,31,34,5,399.33
2104,2024-03-29,587,26,1,148.35
2105,2024-03-18,471,31,4,89.15
2106,2024-06-01,424,12,4,166.75
2107,2024-05-25,316,6,4,198.57
2108,2024-01-13,572,23,5,89.5
2109,2024-05-23,579,28,2,132.92
2110,2024-06-15,184,38,4,139.53
2111,2024-03-14,777,49,2,38.56
2112,2024-03-27,827,32,2,83.24
2113,2024-04-19,774,47,1,343.19
2114,2024-05-28,438,10,5,459.3
2115,2024-02-16,536,31,3,372.98
2116,2024-01-26,147,2,1,273.8
2117,2024-02-14,661,8,1,234.46
2118,2024-04-15,982,37,2,49.79
2119,2024-05-18,127,16,1,376.22
2120,2024-06-22,171,47,4,447.4
2121,2024-02-26,199,13,1,402.69
2122,2024-05-24,400,34,1,258.99
2123,2024-04-19,65,18,3,491.62
2124,2024-01-08,483,42,2,81.38
2125,2024-06-13,72,15,1,267.98
2126,2024-03-02,550,31,3,118.66
2127,2024-04-03,831,5,4,416.34
2128,2024-03-26,637,37,2,267.48
2129,2024-06-25,587,40,2,111.92
2130,2024-04-05,986,22,2,447.76
2131,2024-06-07,684,50,2,189.42
2132,2024-06-01,183,30,1,37.61
2133,2024-05-10,906,5,2,187.3
2134,2024-04-19,41,46,3,421.39
2135,2024-02-23,581,22,5,413.41
2136,2024-06-08,459,3,4,390.96
2137,2024-03-25,822,22,5,354.88
2138,2024-05-04,931,41,2,258.5
2139,2024-01-11,448,37,4,236.85
2140,2024-02-16,139,21,3,361.17
2141,2024-01-14,91,40,2,449.58
2142,2024-05-07,567,49,2,430.04
2143,2024-06-24,348,41,1,374.73
2144,2024-01-14,836,38,5,147.18
